wavelet,vpo,lambda_hz2,harm_ratio,median_sec,mean_sec,fill_nan,Corr,MAE,RMSE,Bias,Coverage,Score,nPoints
amor,24,200,0.6,4,128,1,0.275957561765478,8.70201822734566,9.79450250015191,-8.58434337165034,1,18.9929307691717,3010
amor,24,300,0.6,4,128,0,0.275957561765478,8.70201822734566,9.79450250015191,-8.58434337165034,1,18.9929307691717,3010
amor,24,300,0.6,4,128,1,0.275957561765478,8.70201822734566,9.79450250015191,-8.58434337165034,1,18.9929307691717,3010
amor,24,650,0.6,4,128,0,0.275957561765478,8.70201822734566,9.79450250015191,-8.58434337165034,1,18.9929307691717,3010
amor,24,650,0.6,4,128,1,0.275957561765478,8.70201822734566,9.79450250015191,-8.58434337165034,1,18.9929307691717,3010
bump,12,20,0.7,1,128,0,0.292393969130282,9.82229715674588,11.5202387365532,-8.24678511561422,1,18.9709913889341,3010
bump,12,20,0.7,1,128,1,0.292393969130282,9.82229715674588,11.5202387365532,-8.24678511561422,1,18.9709913889341,3010
bump,12,20,0.6,4,128,0,0.291505302741882,9.78528330974694,11.4908386198905,-8.12450357303559,1,18.9293120016041,3010
bump,12,20,0.6,4,128,1,0.291505302741882,9.78528330974694,11.4908386198905,-8.12450357303559,1,18.9293120016041,3010
bump,24,10,0.8,4,128,0,0.285559843129135,9.43135554734564,11.1665115907432,-6.76109432206035,1,18.9190440561373,3010
bump,24,10,0.8,4,128,1,0.285559843129135,9.43135554734564,11.1665115907432,-6.76109432206035,1,18.9190440561373,3010
amor,12,20,0.7,1,128,0,0.365054557218213,16.159122027075,16.8194188787774,-16.159122027075,1,18.9075669738706,3010
amor,12,20,0.7,1,128,1,0.365054557218213,16.159122027075,16.8194188787774,-16.159122027075,1,18.9075669738706,3010
bump,32,10,0.7,0,128,0,0.285937009847519,9.44285024861129,11.1936458540409,-6.9765766296635,1,18.8906249271453,3010
bump,32,10,0.7,0,128,1,0.285937009847519,9.44285024861129,11.1936458540409,-6.9765766296635,1,18.8906249271453,3010
bump,32,10,0.7,0.5,128,0,0.28593267270482,9.44397613754545,11.1948734312551,-6.98105728827484,1,18.8876429944047,3010
bump,32,10,0.7,0.5,128,1,0.28593267270482,9.44397613754545,11.1948734312551,-6.98105728827484,1,18.8876429944047,3010
bump,32,10,0.7,1,128,0,0.285804112376451,9.44724260770611,11.198183859798,-6.97659823437451,1,18.8688171961894,3010
bump,32,10,0.7,1,128,1,0.285804112376451,9.44724260770611,11.198183859798,-6.97659823437451,1,18.8688171961894,3010
bump,12,20,0.7,0,128,0,0.291627913750639,9.85998327287786,11.5472921678914,-8.33368473254706,1,18.8233255538125,3010
bump,12,20,0.7,0,128,1,0.291627913750639,9.85998327287786,11.5472921678914,-8.33368473254706,1,18.8233255538125,3010
morse,12,10,0.7,4,128,0,0.292430456429819,10.1941389588468,11.2248090093683,-10.1075760598204,1,18.7870888625919,3010
morse,12,10,0.7,4,128,1,0.292430456429819,10.1941389588468,11.2248090093683,-10.1075760598204,1,18.7870888625919,3010
morse,12,10,0.8,4,128,0,0.28856375653363,9.87576438492672,10.9408321705722,-9.77259490155393,1,18.7695703176745,3010
morse,12,10,0.8,4,128,1,0.28856375653363,9.87576438492672,10.9408321705722,-9.77259490155393,1,18.7695703176745,3010
bump,12,20,0.7,0.5,128,0,0.29070188865973,9.85997700046315,11.5481243254881,-8.30003349271084,1,18.7181025149985,3010
bump,12,20,0.7,0.5,128,1,0.29070188865973,9.85997700046315,11.5481243254881,-8.30003349271084,1,18.7181025149985,3010
amor,12,20,0.9,1,128,0,0.350155971746911,15.0358613866014,15.78431501627,-15.0358613866014,1,18.7164709000586,3010
amor,12,20,0.9,1,128,1,0.350155971746911,15.0358613866014,15.78431501627,-15.0358613866014,1,18.7164709000586,3010
morse,32,20,0.8,4,128,0,0.2475929989258,6.63687077828137,7.8454436229175,-6.01123806546253,1,18.6724074016016,3010
morse,32,20,0.8,4,128,1,0.2475929989258,6.63687077828137,7.8454436229175,-6.01123806546253,1,18.6724074016016,3010
bump,24,10,0.7,1,128,0,0.284380752568144,9.44560832865332,11.1893645407439,-7.15798621766302,1,18.6710460253048,3010
bump,24,10,0.7,1,128,1,0.284380752568144,9.44560832865332,11.1893645407439,-7.15798621766302,1,18.6710460253048,3010
bump,24,10,0.7,0.5,128,0,0.284292615285364,9.44130631113883,11.1835472122139,-7.1489395093073,1,18.6693868268267,3010
bump,24,10,0.7,0.5,128,1,0.284292615285364,9.44130631113883,11.1835472122139,-7.1489395093073,1,18.6693868268267,3010
bump,24,10,0.7,0,128,0,0.284155088311974,9.4419090072386,11.1840053102009,-7.14213435517629,1,18.6536057140292,3010
bump,24,10,0.7,0,128,1,0.284155088311974,9.4419090072386,11.1840053102009,-7.14213435517629,1,18.6536057140292,3010
bump,32,10,0.6,4,128,0,0.285246733638842,9.58099856263953,11.273924469552,-7.40333566875246,1,18.6007168645667,3010
bump,32,10,0.6,4,128,1,0.285246733638842,9.58099856263953,11.273924469552,-7.40333566875246,1,18.6007168645667,3010
bump,12,20,0.6,0.5,128,0,0.291521948679076,10.0217913421153,11.6976603131623,-8.6915019803804,1,18.5401357296162,3010
bump,12,20,0.6,0.5,128,1,0.291521948679076,10.0217913421153,11.6976603131623,-8.6915019803804,1,18.5401357296162,3010
bump,12,20,0.6,0,128,0,0.291467357714504,10.0257353744198,11.7016802232325,-8.71162694860502,1,18.5243567004611,3010
bump,12,20,0.6,0,128,1,0.291467357714504,10.0257353744198,11.7016802232325,-8.71162694860502,1,18.5243567004611,3010
bump,24,10,0.7,4,128,0,0.283387528538944,9.51399217156427,11.2213038365153,-7.08088847361031,1,18.5148242419666,3010
bump,24,10,0.7,4,128,1,0.283387528538944,9.51399217156427,11.2213038365153,-7.08088847361031,1,18.5148242419666,3010
amor,24,40,0.6,4,128,0,0.343660928044957,14.6820476502321,15.4270989318023,-14.6820476502321,1,18.4711886084765,3010
amor,24,40,0.6,4,128,1,0.343660928044957,14.6820476502321,15.4270989318023,-14.6820476502321,1,18.4711886084765,3010
bump,32,10,0.6,0.5,128,0,0.283621324473258,9.55062894731247,11.272942805848,-7.38316244116991,1,18.4197949585152,3010
bump,32,10,0.6,0.5,128,1,0.283621324473258,9.55062894731247,11.272942805848,-7.38316244116991,1,18.4197949585152,3010
bump,32,10,0.6,1,128,0,0.283388398024183,9.55604359213095,11.2778029522451,-7.38449441882385,1,18.3850928492528,3010
bump,32,10,0.6,1,128,1,0.283388398024183,9.55604359213095,11.2778029522451,-7.38449441882385,1,18.3850928492528,3010
bump,32,300,0.8,1,32,0,0.341821700036967,14.5666426282268,15.4433494935038,-14.5571276176843,1,18.2938361989273,3010
bump,32,300,0.8,1,32,1,0.341821700036967,14.5666426282268,15.4433494935038,-14.5571276176843,1,18.2938361989273,3010
bump,32,300,0.8,0,32,0,0.341798397436013,14.5655609343928,15.4422333670416,-14.5555268810043,1,18.2928006687612,3010
bump,32,300,0.8,0,32,1,0.341798397436013,14.5655609343928,15.4422333670416,-14.5555268810043,1,18.2928006687612,3010
bump,32,300,0.8,0.5,32,0,0.341798397436013,14.5655609343928,15.4422333670416,-14.5555268810043,1,18.2928006687612,3010
bump,32,300,0.8,0.5,32,1,0.341798397436013,14.5655609343928,15.4422333670416,-14.5555268810043,1,18.2928006687612,3010
bump,12,20,0.6,1,128,0,0.288904168146124,10.0227521442131,11.7011944239677,-8.60924313364752,1,18.2386314835738,3010
bump,12,20,0.6,1,128,1,0.288904168146124,10.0227521442131,11.7011944239677,-8.60924313364752,1,18.2386314835738,3010
bump,32,10,0.6,0,128,0,0.282130187190811,9.58227476168051,11.2951443330551,-7.42721115901069,1,18.2003534695359,3010
bump,32,10,0.6,0,128,1,0.282130187190811,9.58227476168051,11.2951443330551,-7.42721115901069,1,18.2003534695359,3010
amor,12,20,0.7,0.5,128,0,0.358432082813011,16.1345181685906,16.8054915526338,-16.1345181685906,1,18.1390993006323,3010
amor,12,20,0.7,0.5,128,1,0.358432082813011,16.1345181685906,16.8054915526338,-16.1345181685906,1,18.1390993006323,3010
amor,12,20,0.8,1,128,0,0.34966352527062,15.48665306446,16.2208906438712,-15.48665306446,1,17.9954058563732,3010
amor,12,20,0.8,1,128,1,0.34966352527062,15.48665306446,16.2208906438712,-15.48665306446,1,17.9954058563732,3010
amor,12,20,0.8,0.5,128,0,0.350628994130724,15.640987755167,16.3560964889433,-15.640987755167,1,17.8988889291601,3010
amor,12,20,0.8,0.5,128,1,0.350628994130724,15.640987755167,16.3560964889433,-15.640987755167,1,17.8988889291601,3010
amor,12,20,0.7,0,128,0,0.357351510921815,16.2351264401361,16.9064398743296,-16.2351264401361,1,17.8581782162201,3010
amor,12,20,0.7,0,128,1,0.357351510921815,16.2351264401361,16.9064398743296,-16.2351264401361,1,17.8581782162201,3010
amor,12,20,0.8,0,128,0,0.349944270648296,15.6918942048772,16.4111512649323,-15.6918942048772,1,17.7362141104246,3010
amor,12,20,0.8,0,128,1,0.349944270648296,15.6918942048772,16.4111512649323,-15.6918942048772,1,17.7362141104246,3010
amor,12,20,0.9,0.5,128,0,0.343537570383055,15.3128856173982,16.0607309349526,-15.3128856173982,1,17.5073347023149,3010
amor,12,20,0.9,0.5,128,1,0.343537570383055,15.3128856173982,16.0607309349526,-15.3128856173982,1,17.5073347023149,3010
amor,12,20,0.9,0,128,0,0.343431424360093,15.3313068510293,16.0809687975114,-15.3313068510293,1,17.4651487001851,3010
amor,12,20,0.9,0,128,1,0.343431424360093,15.3313068510293,16.0809687975114,-15.3313068510293,1,17.4651487001851,3010
amor,12,20,0.6,0,128,0,0.361300928296758,16.9136090929892,17.538376229604,-16.9136090929892,1,17.3609306195124,3010
amor,12,20,0.6,0,128,1,0.361300928296758,16.9136090929892,17.538376229604,-16.9136090929892,1,17.3609306195124,3010
amor,32,40,0.6,0,128,0,0.341367094464316,15.3269218548764,15.9965883541502,-15.3269218548764,1,17.3040020541296,3010
amor,32,40,0.6,0,128,1,0.341367094464316,15.3269218548764,15.9965883541502,-15.3269218548764,1,17.3040020541296,3010
amor,12,20,0.6,1,128,0,0.359643195703168,16.8209306843416,17.4456426920142,-16.8209306843416,1,17.3010754501951,3010
amor,12,20,0.6,1,128,1,0.359643195703168,16.8209306843416,17.4456426920142,-16.8209306843416,1,17.3010754501951,3010
bump,24,10,0.6,1,128,0,0.276413381564095,9.70325645004906,11.3939131417554,-7.88469784619918,1,17.2877761416815,3010
bump,24,10,0.6,1,128,1,0.276413381564095,9.70325645004906,11.3939131417554,-7.88469784619918,1,17.2877761416815,3010
bump,24,10,0.6,0,128,0,0.276276954083274,9.73122720218683,11.4139634189846,-7.96571318610885,1,17.2267602731304,3010
bump,24,10,0.6,0,128,1,0.276276954083274,9.73122720218683,11.4139634189846,-7.96571318610885,1,17.2267602731304,3010
bump,24,10,0.6,0.5,128,0,0.276249836446409,9.73496059077286,11.4175121238545,-7.98098125917652,1,17.2157838206475,3010
bump,24,10,0.6,0.5,128,1,0.276249836446409,9.73496059077286,11.4175121238545,-7.98098125917652,1,17.2157838206475,3010
bump,24,200,0.6,4,32,0,0.353060855405332,16.2584115372014,17.0377253074886,-16.2508209618708,1,17.2018896876166,3010
bump,24,200,0.6,4,32,1,0.353060855405332,16.2584115372014,17.0377253074886,-16.2508209618708,1,17.2018896876166,3010
amor,32,40,0.6,0.5,128,0,0.340384822851948,15.3155462227515,15.987025676868,-15.3155462227515,1,17.20137995399,3010
amor,32,40,0.6,0.5,128,1,0.340384822851948,15.3155462227515,15.987025676868,-15.3155462227515,1,17.20137995399,3010
amor,32,40,0.6,1,128,0,0.335620292448261,14.9302762790609,15.6254503884589,-14.9302762790609,1,17.1838465658019,3010
amor,32,40,0.6,1,128,1,0.335620292448261,14.9302762790609,15.6254503884589,-14.9302762790609,1,17.1838465658019,3010
amor,12,20,0.6,0.5,128,0,0.358701356031816,16.8283322579999,17.4619393614563,-16.8283322579999,1,17.1680572333617,3010
amor,12,20,0.6,0.5,128,1,0.358701356031816,16.8283322579999,17.4619393614563,-16.8283322579999,1,17.1680572333617,3010
morse,12,10,0.9,4,128,0,0.268808882677958,9.38877987428366,10.5235453449349,-9.25570657798573,1,17.0657452985378,3010
morse,12,10,0.9,4,128,1,0.268808882677958,9.38877987428366,10.5235453449349,-9.25570657798573,1,17.0657452985378,3010
morse,24,10,0.7,4,128,0,0.239509346704361,7.14326864536962,8.30796772512478,-6.67680923743676,1,16.9548114383003,3010
morse,24,10,0.7,4,128,1,0.239509346704361,7.14326864536962,8.30796772512478,-6.67680923743676,1,16.9548114383003,3010
amor,32,40,0.7,1,128,0,0.323918376850935,14.1663859693754,14.9151273816877,-14.1663859693754,1,16.8718848557368,3010
amor,32,40,0.7,1,128,1,0.323918376850935,14.1663859693754,14.9151273816877,-14.1663859693754,1,16.8718848557368,3010
morse,24,10,0.8,4,128,0,0.234202621929195,6.86432186488818,8.05747620179771,-6.31534155342833,1,16.7244735595536,3010
morse,24,10,0.8,4,128,1,0.234202621929195,6.86432186488818,8.05747620179771,-6.31534155342833,1,16.7244735595536,3010
bump,32,300,0.7,1,32,0,0.331183642702364,14.8566154619933,15.7440588141633,-14.8471004514509,1,16.5715735812321,3010
bump,32,300,0.7,1,32,1,0.331183642702364,14.8566154619933,15.7440588141633,-14.8471004514509,1,16.5715735812321,3010
bump,32,300,0.7,0,32,0,0.331164794067278,14.8555337681594,15.7429529793677,-14.8454997147709,1,16.5710622353037,3010
bump,32,300,0.7,0,32,1,0.331164794067278,14.8555337681594,15.7429529793677,-14.8454997147709,1,16.5710622353037,3010
bump,32,300,0.7,0.5,32,0,0.331164794067278,14.8555337681594,15.7429529793677,-14.8454997147709,1,16.5710622353037,3010
bump,32,300,0.7,0.5,32,1,0.331164794067278,14.8555337681594,15.7429529793677,-14.8454997147709,1,16.5710622353037,3010
bump,32,300,0.9,4,64,0,0.313947494311924,13.6773592213214,14.4874480137167,-13.6696829434551,1,16.3491069486268,3010
bump,32,300,0.9,4,64,1,0.313947494311924,13.6773592213214,14.4874480137167,-13.6696829434551,1,16.3491069486268,3010
amor,32,40,0.7,0,128,0,0.324782264904431,14.6674738548527,15.3894984437018,-14.6674738548527,1,16.2506364174036,3010
amor,32,40,0.7,0,128,1,0.324782264904431,14.6674738548527,15.3894984437018,-14.6674738548527,1,16.2506364174036,3010
amor,32,40,0.7,0.5,128,0,0.322992954457692,14.6050688073247,15.3344811640535,-14.6050688073247,1,16.1221389672072,3010
amor,32,40,0.7,0.5,128,1,0.322992954457692,14.6050688073247,15.3344811640535,-14.6050688073247,1,16.1221389672072,3010
bump,24,10,0.6,4,128,0,0.268422770577344,9.94258992103863,11.5500394975827,-8.08486513804991,1,16.060942967777,3010
bump,24,10,0.6,4,128,1,0.268422770577344,9.94258992103863,11.5500394975827,-8.08486513804991,1,16.060942967777,3010
bump,24,200,0.9,4,64,0,0.332810418244835,15.6570376573562,16.3359523681846,-15.6570376573562,1,15.7727789925175,3010
bump,24,200,0.9,4,64,1,0.332810418244835,15.6570376573562,16.3359523681846,-15.6570376573562,1,15.7727789925175,3010
morse,24,20,0.6,1,128,0,0.264096767935885,10.1654308491434,11.2316623012891,-10.0935208362987,1,15.3916164290143,3010
morse,24,20,0.6,1,128,1,0.264096767935885,10.1654308491434,11.2316623012891,-10.0935208362987,1,15.3916164290143,3010
bump,32,300,0.9,1,128,0,0.314287835433389,14.4470830285814,15.1568904606135,-14.4470830285814,1,15.3341082771024,3010
bump,32,300,0.9,1,128,1,0.314287835433389,14.4470830285814,15.1568904606135,-14.4470830285814,1,15.3341082771024,3010
bump,32,300,0.9,0,128,0,0.314027139517738,14.4454674772503,15.1554823114061,-14.4454674772503,1,15.3050406920973,3010
bump,32,300,0.9,0,128,1,0.314027139517738,14.4454674772503,15.1554823114061,-14.4454674772503,1,15.3050406920973,3010
bump,32,300,0.9,0.5,128,0,0.314027139517738,14.4454674772503,15.1554823114061,-14.4454674772503,1,15.3050406920973,3010
bump,32,300,0.9,0.5,128,1,0.314027139517738,14.4454674772503,15.1554823114061,-14.4454674772503,1,15.3050406920973,3010
morse,24,20,0.6,0.5,128,0,0.264542112977034,10.2894531168264,11.3523934892706,-10.2212177581823,1,15.2615805812891,3010
morse,24,20,0.6,0.5,128,1,0.264542112977034,10.2894531168264,11.3523934892706,-10.2212177581823,1,15.2615805812891,3010
bump,24,200,0.8,4,64,0,0.328771603181744,15.6952325086985,16.3781255951155,-15.6952325086985,1,15.2268505323445,3010
bump,24,200,0.8,4,64,1,0.328771603181744,15.6952325086985,16.3781255951155,-15.6952325086985,1,15.2268505323445,3010
morse,24,20,0.6,0,128,0,0.265006355501003,10.3654903886533,11.4330421434361,-10.2983982589263,1,15.198393748303,3010
morse,24,20,0.6,0,128,1,0.265006355501003,10.3654903886533,11.4330421434361,-10.2983982589263,1,15.198393748303,3010
morse,24,20,0.7,0,128,0,0.256415126441001,9.68678014094222,10.8198755447301,-9.58803311703331,1,15.1262989625006,3010
morse,24,20,0.7,0,128,1,0.256415126441001,9.68678014094222,10.8198755447301,-9.58803311703331,1,15.1262989625006,3010
morse,12,10,0.6,4,128,0,0.276113125658924,11.3487159857931,12.3631517077324,-11.3014579338195,1,15.1055169888367,3010
morse,12,10,0.6,4,128,1,0.276113125658924,11.3487159857931,12.3631517077324,-11.3014579338195,1,15.1055169888367,3010
morse,24,20,0.7,0.5,128,0,0.254738876785137,9.61193845868726,10.7460250367715,-9.51124644165662,1,15.0368093515074,3010
morse,24,20,0.7,0.5,128,1,0.254738876785137,9.61193845868726,10.7460250367715,-9.51124644165662,1,15.0368093515074,3010
morse,24,10,0.9,4,128,0,0.215311781058823,6.58919360099832,7.80020223427061,-5.79583905531785,1,14.9012856014251,3010
morse,24,10,0.9,4,128,1,0.215311781058823,6.58919360099832,7.80020223427061,-5.79583905531785,1,14.9012856014251,3010
bump,32,300,0.8,1,128,0,0.313561871792374,14.7469917148213,15.4436649505925,-14.7469917148213,1,14.8102638070817,3010
bump,32,300,0.8,1,128,1,0.313561871792374,14.7469917148213,15.4436649505925,-14.7469917148213,1,14.8102638070817,3010
bump,32,300,0.8,0,128,0,0.313281067411884,14.7453761634901,15.4422405219335,-14.7453761634901,1,14.7787994857475,3010
bump,32,300,0.8,0,128,1,0.313281067411884,14.7453761634901,15.4422405219335,-14.7453761634901,1,14.7787994857475,3010
bump,32,300,0.8,0.5,128,0,0.313281067411884,14.7453761634901,15.4422405219335,-14.7453761634901,1,14.7787994857475,3010
bump,32,300,0.8,0.5,128,1,0.313281067411884,14.7453761634901,15.4422405219335,-14.7453761634901,1,14.7787994857475,3010
bump,24,200,0.7,4,64,0,0.325390724594188,15.7273267385152,16.4137447609075,-15.7273267385152,1,14.7694788211374,3010
bump,24,200,0.7,4,64,1,0.325390724594188,15.7273267385152,16.4137447609075,-15.7273267385152,1,14.7694788211374,3010
bump,32,300,0.9,1,64,0,0.307550811130262,14.2487361543223,15.0312846173637,-14.2487361543223,1,14.7504446411066,3010
bump,32,300,0.9,1,64,1,0.307550811130262,14.2487361543223,15.0312846173637,-14.2487361543223,1,14.7504446411066,3010
bump,32,300,0.9,0,64,0,0.307427206581676,14.2471295722959,15.0301316965591,-14.2471295722959,1,14.737568307094,3010
bump,32,300,0.9,0,64,1,0.307427206581676,14.2471295722959,15.0301316965591,-14.2471295722959,1,14.737568307094,3010
bump,32,300,0.9,0.5,64,0,0.307427206581676,14.2471295722959,15.0301316965591,-14.2471295722959,1,14.737568307094,3010
bump,32,300,0.9,0.5,64,1,0.307427206581676,14.2471295722959,15.0301316965591,-14.2471295722959,1,14.737568307094,3010
morse,24,20,0.8,0.5,128,0,0.247273395687908,9.2877711506643,10.4595202184712,-9.15882757553855,1,14.5951904037708,3010
morse,24,20,0.8,0.5,128,1,0.247273395687908,9.2877711506643,10.4595202184712,-9.15882757553855,1,14.5951904037708,3010
bump,32,300,0.6,0,32,0,0.318645393192654,15.1995386966528,16.1051758557644,-15.1895046432644,1,14.5345087897053,3010
bump,32,300,0.6,0,32,1,0.318645393192654,15.1995386966528,16.1051758557644,-15.1895046432644,1,14.5345087897053,3010
bump,32,300,0.6,0.5,32,0,0.318645393192654,15.1995386966528,16.1051758557644,-15.1895046432644,1,14.5345087897053,3010
bump,32,300,0.6,0.5,32,1,0.318645393192654,15.1995386966528,16.1051758557644,-15.1895046432644,1,14.5345087897053,3010
bump,32,300,0.6,1,32,0,0.318657040708862,15.2006203904868,16.106272313108,-15.1911053799444,1,14.5341653788205,3010
bump,32,300,0.6,1,32,1,0.318657040708862,15.2006203904868,16.106272313108,-15.1911053799444,1,14.5341653788205,3010
morse,24,20,0.8,0,128,0,0.24619192170906,9.26118537491103,10.4413803342445,-9.12703042593109,1,14.4978885731832,3010
morse,24,20,0.8,0,128,1,0.24619192170906,9.26118537491103,10.4413803342445,-9.12703042593109,1,14.4978885731832,3010
amor,32,40,0.8,1,128,0,0.298358974508993,13.6977770023224,14.5048668664383,-13.6973255330701,1,14.4494118673302,3010
amor,32,40,0.8,1,128,1,0.298358974508993,13.6977770023224,14.5048668664383,-13.6973255330701,1,14.4494118673302,3010
bump,32,300,0.9,4,128,0,0.29973791813802,13.8540787100449,14.6046530078419,-13.8540787100449,1,14.436857813698,3010
bump,32,300,0.9,4,128,1,0.29973791813802,13.8540787100449,14.6046530078419,-13.8540787100449,1,14.436857813698,3010
morse,24,10,0.8,1,128,0,0.21527623593376,6.87810676298588,8.11143766295725,-6.38819537505402,1,14.3806395451874,3010
morse,24,10,0.8,1,128,1,0.21527623593376,6.87810676298588,8.11143766295725,-6.38819537505402,1,14.3806395451874,3010
morse,24,10,0.7,1,128,0,0.22052042443672,7.35467704100847,8.56257932608022,-6.94198833135654,1,14.3050708277524,3010
morse,24,10,0.7,1,128,1,0.22052042443672,7.35467704100847,8.56257932608022,-6.94198833135654,1,14.3050708277524,3010
bump,32,300,0.7,1,128,0,0.312900664536619,15.0521705046497,15.7369519262173,-15.0521705046497,1,14.2850425658522,3010
bump,32,300,0.7,1,128,1,0.312900664536619,15.0521705046497,15.7369519262173,-15.0521705046497,1,14.2850425658522,3010
amor,32,40,0.8,0,128,0,0.301525480070801,14.0885102800958,14.873899719656,-14.0884627197624,1,14.2649122608589,3010
amor,32,40,0.8,0,128,1,0.301525480070801,14.0885102800958,14.873899719656,-14.0884627197624,1,14.2649122608589,3010
bump,32,300,0.7,0,128,0,0.31260050711842,15.0505549533185,15.735513291884,-15.0505549533185,1,14.2512700856672,3010
bump,32,300,0.7,0,128,1,0.31260050711842,15.0505549533185,15.735513291884,-15.0505549533185,1,14.2512700856672,3010
bump,32,300,0.7,0.5,128,0,0.31260050711842,15.0505549533185,15.735513291884,-15.0505549533185,1,14.2512700856672,3010
bump,32,300,0.7,0.5,128,1,0.31260050711842,15.0505549533185,15.735513291884,-15.0505549533185,1,14.2512700856672,3010
morse,24,20,0.7,1,128,0,0.246891247504917,9.5113065817204,10.6817260988085,-9.39650798265761,1,14.2125300307338,3010
morse,24,20,0.7,1,128,1,0.246891247504917,9.5113065817204,10.6817260988085,-9.39650798265761,1,14.2125300307338,3010
morse,24,10,0.7,0.5,128,0,0.218047710214218,7.27009258270237,8.47586544314194,-6.8530791515816,1,14.1382161774372,3010
morse,24,10,0.7,0.5,128,1,0.218047710214218,7.27009258270237,8.47586544314194,-6.8530791515816,1,14.1382161774372,3010
morse,24,10,0.8,0.5,128,0,0.213327544240158,6.91629492208337,8.15553232782082,-6.42141616290768,1,14.0846012717916,3010
morse,24,10,0.8,0.5,128,1,0.213327544240158,6.91629492208337,8.15553232782082,-6.42141616290768,1,14.0846012717916,3010
bump,32,300,0.8,4,128,0,0.298874275508785,14.0811118606516,14.8182191426449,-14.0811118606516,1,14.0061379880835,3010
bump,32,300,0.8,4,128,1,0.298874275508785,14.0811118606516,14.8182191426449,-14.0811118606516,1,14.0061379880835,3010
morse,24,20,0.8,1,128,0,0.240709184542305,9.16169604540859,10.3542517322683,-9.01582965332133,1,13.9791756685215,3010
morse,24,20,0.8,1,128,1,0.240709184542305,9.16169604540859,10.3542517322683,-9.01582965332133,1,13.9791756685215,3010
amor,24,40,0.6,1,128,0,0.329705119924563,16.6181791897841,17.2910053514458,-16.6181791897841,1,13.9645194446097,3010
amor,24,40,0.6,1,128,1,0.329705119924563,16.6181791897841,17.2910053514458,-16.6181791897841,1,13.9645194446097,3010
morse,32,20,0.7,4,128,0,0.217899986367318,7.44282918139755,8.58535839121967,-6.94440684237652,1,13.940909849964,3010
morse,32,20,0.7,4,128,1,0.217899986367318,7.44282918139755,8.58535839121967,-6.94440684237652,1,13.940909849964,3010
bump,32,300,0.8,4,64,0,0.296483212834063,13.8950617019139,14.7067065172171,-13.8873854240475,1,13.9252834274868,3010
bump,32,300,0.8,4,64,1,0.296483212834063,13.8950617019139,14.7067065172171,-13.8873854240475,1,13.9252834274868,3010
morse,24,10,0.8,0,128,0,0.211991863658611,6.92813073120404,8.16546751395246,-6.43526032949769,1,13.9080648398201,3010
morse,24,10,0.8,0,128,1,0.211991863658611,6.92813073120404,8.16546751395246,-6.43526032949769,1,13.9080648398201,3010
morse,24,10,0.7,0,128,0,0.215756141520247,7.30570308348658,8.50586770305327,-6.89303226970227,1,13.81455190039,3010
morse,24,10,0.7,0,128,1,0.215756141520247,7.30570308348658,8.50586770305327,-6.89303226970227,1,13.81455190039,3010
amor,24,40,0.6,0,128,0,0.329206669009853,16.7249271942092,17.3919214189669,-16.7249271942092,1,13.7504152651109,3010
amor,24,40,0.6,0,128,1,0.329206669009853,16.7249271942092,17.3919214189669,-16.7249271942092,1,13.7504152651109,3010
amor,24,40,0.7,1,128,0,0.318409287944498,15.8485816567013,16.576833064044,-15.8485816567013,1,13.7079906609452,3010
amor,24,40,0.7,1,128,1,0.318409287944498,15.8485816567013,16.576833064044,-15.8485816567013,1,13.7079906609452,3010
amor,24,40,0.7,4,128,0,0.291754600334496,13.6061654883863,14.5427734059376,-13.5952322899011,1,13.6668825297057,3010
amor,24,40,0.7,4,128,1,0.291754600334496,13.6061654883863,14.5427734059376,-13.5952322899011,1,13.6668825297057,3010
amor,24,40,0.6,0.5,128,0,0.327704136669414,16.6661051289763,17.3403713152252,-16.6661051289763,1,13.6510725206164,3010
amor,24,40,0.6,0.5,128,1,0.327704136669414,16.6661051289763,17.3403713152252,-16.6661051289763,1,13.6510725206164,3010
bump,32,300,0.7,4,128,0,0.298220430670437,14.2940413966483,15.0196358763293,-14.2940413966483,1,13.619795105799,3010
bump,32,300,0.7,4,128,1,0.298220430670437,14.2940413966483,15.0196358763293,-14.2940413966483,1,13.619795105799,3010
amor,32,40,0.9,1,128,0,0.285539120006555,13.2225411949696,14.0868455258406,-13.2167002009802,1,13.5677464762591,3010
amor,32,40,0.9,1,128,1,0.285539120006555,13.2225411949696,14.0868455258406,-13.2167002009802,1,13.5677464762591,3010
morse,24,20,0.9,0.5,128,0,0.233927370510827,8.94426525035891,10.1630270535351,-8.75805133689075,1,13.4733675652784,3010
morse,24,20,0.9,0.5,128,1,0.233927370510827,8.94426525035891,10.1630270535351,-8.75805133689075,1,13.4733675652784,3010
morse,24,10,0.6,1,128,0,0.219098407513909,7.82766893412943,8.9834588398445,-7.48553206946366,1,13.462942967693,3010
morse,24,10,0.6,1,128,1,0.219098407513909,7.82766893412943,8.9834588398445,-7.48553206946366,1,13.462942967693,3010
morse,24,20,0.9,0,128,0,0.233652892896861,8.93163608318933,10.1522229612223,-8.74269157784436,1,13.4580950458754,3010
morse,24,20,0.9,0,128,1,0.233652892896861,8.93163608318933,10.1522229612223,-8.74269157784436,1,13.4580950458754,3010
amor,32,40,0.7,4,128,0,0.278562131694525,12.7296806370212,13.6091918377784,-12.7261604184336,1,13.4541276907715,3010
