left,12,13,,,'1762983826208'
left,12,14,,,'1762983826246'
left,12,13,,,'1762983826285'
left,12,11,,,'1762983826324'
left,12,11,,,'1762983826363'
left,12,13,,,'1762983826401'
left,12,14,,,'1762983826440'
left,12,11,,,'1762983826557'
left,12,13,,,'1762983826635'
left,12,14,,,'1762983826673'
left,12,14,,,'1762983826712'
left,12,13,,,'1762983826751'
left,12,13,,,'1762983826790'
left,12,13,,,'1762983826868'
left,12,14,,,'1762983826906'
left,12,11,,,'1762983827062'
left,12,13,,,'1762983827101'
left,12,14,,,'1762983827140'
left,12,14,,,'1762983827178'
left,12,13,,,'1762983827219'
left,12,11,,,'1762983827256'
left,12,11,,,'1762983827295'
left,12,13,,,'1762983827334'
left,12,14,,,'1762983827373'
left,12,13,,,'1762983827411'
left,12,11,,,'1762983827450'
left,12,14,,,'1762983827567'
left,12,13,,,'1762983827645'
left,12,11,,,'1762983827683'
left,12,11,,,'1762983827722'
left,12,13,,,'1762983827761'
left,12,14,,,'1762983827800'
left,12,14,,,'1762983827839'
left,12,13,,,'1762983827878'
left,12,13,,,'1762983827916'
left,12,13,,,'1762983827955'
left,12,14,,,'1762983827994'
left,12,13,,,'1762983828111'
left,12,11,,,'1762983828150'
left,12,11,,,'1762983828188'
left,12,13,,,'1762983828229'
left,12,14,,,'1762983828266'
left,12,14,,,'1762983828305'
left,12,13,,,'1762983828344'
left,12,13,,,'1762983828383'
left,12,13,,,'1762983828422'
left,12,14,,,'1762983828460'
left,12,11,,,'1762983828577'
left,12,11,,,'1762983828616'
left,12,13,,,'1762983828655'
left,12,14,,,'1762983828694'
left,12,14,,,'1762983828732'
left,12,13,,,'1762983828771'
left,12,11,,,'1762983828810'
left,12,11,,,'1762983828849'
left,12,13,,,'1762983828888'
left,12,14,,,'1762983828927'
left,12,13,,,'1762983828966'
left,12,11,,,'1762983829004'
left,12,14,,,'1762983829121'
left,12,13,,,'1762983829200'
left,12,11,,,'1762983829238'
left,12,11,,,'1762983829276'
left,12,13,,,'1762983829354'
left,12,14,,,'1762983829393'
left,12,14,,,'1762983829432'
left,12,13,,,'1762983829470'
left,12,13,,,'1762983829551'
left,12,14,,,'1762983829626'
left,12,13,,,'1762983829665'
left,12,11,,,'1762983829704'
left,12,11,,,'1762983829742'
left,12,13,,,'1762983829781'
left,12,14,,,'1762983829820'
left,12,14,,,'1762983829859'
left,12,13,,,'1762983829898'
left,12,11,,,'1762983829937'
left,12,11,,,'1762983829976'
left,12,13,,,'1762983830092'
left,12,11,,,'1762983830131'
left,12,11,,,'1762983830170'
left,12,13,,,'1762983830210'
left,12,14,,,'1762983830248'
left,12,14,,,'1762983830286'
left,12,13,,,'1762983830325'
left,12,11,,,'1762983830364'
left,12,11,,,'1762983830403'
left,12,13,,,'1762983830442'
left,12,13,,,'1762983830636'
left,12,13,,,'1762983830675'
left,12,14,,,'1762983830714'
left,12,14,,,'1762983830753'
left,12,13,,,'1762983830791'
left,12,11,,,'1762983830830'
left,12,11,,,'1762983830869'
left,12,14,,,'1762983830947'
left,12,13,,,'1762983831025'
left,12,13,,,'1762983831063'
left,12,13,,,'1762983831102'
left,12,14,,,'1762983831141'
left,12,14,,,'1762983831180'
left,12,13,,,'1762983831220'
left,12,11,,,'1762983831258'
left,12,11,,,'1762983831297'
left,12,13,,,'1762983831335'
left,12,14,,,'1762983831374'
left,12,14,,,'1762983831413'
left,12,13,,,'1762983831452'
left,12,13,,,'1762983831568'
left,12,13,,,'1762983831646'
left,12,11,,,'1762983831685'
left,12,11,,,'1762983831724'
left,12,13,,,'1762983831763'
left,12,14,,,'1762983831802'
left,12,14,,,'1762983831879'
left,12,13,,,'1762983831918'
left,12,11,,,'1762983831957'
left,12,11,,,'1762983831996'
left,12,14,,,'1762983832112'
left,12,13,,,'1762983832151'
left,12,13,,,'1762983832190'
left,12,13,,,'1762983832230'
left,12,14,,,'1762983832268'
left,12,14,,,'1762983832306'
left,12,13,,,'1762983832345'
left,12,11,,,'1762983832384'
left,12,11,,,'1762983832423'
left,12,13,,,'1762983832462'
left,12,11,,,'1762983832617'
left,12,11,,,'1762983832656'
left,12,13,,,'1762983832695'
left,12,14,,,'1762983832734'
left,12,13,,,'1762983832773'
left,12,11,,,'1762983832812'
left,12,11,,,'1762983832850'
left,12,13,,,'1762983832889'
left,12,14,,,'1762983832928'
left,12,14,,,'1762983832967'
left,12,13,,,'1762983833006'
left,12,11,,,'1762983833045'
left,12,11,,,'1762983833122'
left,12,13,,,'1762983833161'
left,12,14,,,'1762983833200'
left,12,14,,,'1762983833240'
left,12,13,,,'1762983833278'
left,12,13,,,'1762983833317'
left,12,13,,,'1762983833355'
left,12,14,,,'1762983833394'
left,12,14,,,'1762983833433'
left,12,13,,,'1762983833472'
left,12,11,,,'1762983833552'
left,12,14,,,'1762983833627'
left,12,14,,,'1762983833666'
left,12,13,,,'1762983833705'
left,12,13,,,'1762983833744'
left,12,13,,,'1762983833783'
left,12,14,,,'1762983833822'
left,12,14,,,'1762983833860'
left,12,13,,,'1762983833899'
left,12,11,,,'1762983833938'
left,12,11,,,'1762983833977'
left,12,13,,,'1762983834016'
left,12,14,,,'1762983834093'
left,12,13,,,'1762983834132'
left,12,11,,,'1762983834171'
left,12,11,,,'1762983834211'
left,12,13,,,'1762983834249'
left,12,14,,,'1762983834288'
left,12,13,,,'1762983834365'
left,12,11,,,'1762983834404'
left,12,11,,,'1762983834443'
left,12,13,,,'1762983834482'
left,12,13,,,'1762983834598'
left,12,11,,,'1762983834637'
left,12,11,,,'1762983834676'
left,12,13,,,'1762983834715'
left,12,14,,,'1762983834754'
left,12,14,,,'1762983834793'
left,12,13,,,'1762983834832'
left,12,13,,,'1762983834870'
left,12,13,,,'1762983834909'
left,12,14,,,'1762983834948'
left,12,14,,,'1762983834987'
left,12,13,,,'1762983835026'
left,12,11,,,'1762983835104'
left,12,13,,,'1762983835142'
left,12,14,,,'1762983835181'
left,12,14,,,'1762983835221'
left,12,13,,,'1762983835259'
left,12,11,,,'1762983835298'
left,12,11,,,'1762983835336'
left,12,13,,,'1762983835375'
left,12,14,,,'1762983835414'
left,12,13,,,'1762983835453'
left,12,11,,,'1762983835532'
left,12,13,,,'1762983835608'
left,12,14,,,'1762983835647'
left,12,14,,,'1762983835686'
left,12,13,,,'1762983835725'
left,12,11,,,'1762983835764'
left,12,11,,,'1762983835803'
left,12,13,,,'1762983835842'
left,12,14,,,'1762983835880'
left,12,13,,,'1762983835919'
left,12,11,,,'1762983835958'
left,12,11,,,'1762983835997'
left,12,14,,,'1762983836074'
left,12,14,,,'1762983836114'
left,12,13,,,'1762983836152'
left,12,11,,,'1762983836191'
left,12,11,,,'1762983836231'
left,12,13,,,'1762983836269'
left,12,14,,,'1762983836308'
left,12,14,,,'1762983836346'
left,12,13,,,'1762983836385'
left,12,13,,,'1762983836424'
left,12,13,,,'1762983836463'
left,12,14,,,'1762983836543'
left,12,11,,,'1762983836657'
left,12,13,,,'1762983836696'
left,12,14,,,'1762983836735'
left,12,14,,,'1762983836774'
left,12,13,,,'1762983836812'
left,12,11,,,'1762983836890'
left,12,11,,,'1762983836929'
left,12,13,,,'1762983836968'
left,12,11,,,'1762983837123'
left,12,13,,,'1762983837162'
left,12,14,,,'1762983837241'
left,12,13,,,'1762983837279'
left,12,11,,,'1762983837318'
left,12,11,,,'1762983837356'
left,12,13,,,'1762983837395'
left,12,14,,,'1762983837434'
left,12,14,,,'1762983837473'
left,12,14,,,'1762983837667'
left,12,13,,,'1762983837706'
left,12,11,,,'1762983837745'
left,12,11,,,'1762983837784'
left,12,13,,,'1762983837822'
left,12,14,,,'1762983837861'
left,12,14,,,'1762983837900'
left,12,13,,,'1762983837939'
left,12,13,,,'1762983837978'
left,12,13,,,'1762983838017'
left,12,13,,,'1762983838172'
left,12,11,,,'1762983838211'
left,12,11,,,'1762983838251'
left,12,13,,,'1762983838289'
left,12,14,,,'1762983838327'
left,12,14,,,'1762983838366'
left,12,13,,,'1762983838405'
left,12,11,,,'1762983838444'
left,12,11,,,'1762983838483'
left,12,13,,,'1762983838599'
left,12,11,,,'1762983838638'
left,12,11,,,'1762983838677'
left,12,13,,,'1762983838716'
left,12,14,,,'1762983838755'
left,12,14,,,'1762983838794'
left,12,13,,,'1762983838833'
left,12,11,,,'1762983838871'
left,12,11,,,'1762983838910'
left,12,13,,,'1762983838949'
left,12,13,,,'1762983839104'
left,12,13,,,'1762983839143'
left,12,14,,,'1762983839182'
left,12,14,,,'1762983839222'
left,12,13,,,'1762983839260'
left,12,11,,,'1762983839299'
left,12,11,,,'1762983839376'
left,12,13,,,'1762983839415'
left,12,14,,,'1762983839454'
left,12,14,,,'1762983839493'
left,12,11,,,'1762983839609'
left,12,13,,,'1762983839726'
left,12,11,,,'1762983839765'
left,12,11,,,'1762983839804'
left,12,13,,,'1762983839843'
left,12,14,,,'1762983839881'
left,12,14,,,'1762983839920'
left,12,13,,,'1762983839959'
left,12,11,,,'1762983839998'
left,12,14,,,'1762983840114'
left,12,14,,,'1762983840153'
left,12,13,,,'1762983840192'
left,12,13,,,'1762983840232'
left,12,13,,,'1762983840270'
left,12,14,,,'1762983840309'
left,12,14,,,'1762983840348'
left,12,13,,,'1762983840386'
left,12,11,,,'1762983840425'
left,12,11,,,'1762983840464'
left,12,13,,,'1762983840658'
left,12,13,,,'1762983840697'
left,12,13,,,'1762983840736'
left,12,14,,,'1762983840775'
left,12,14,,,'1762983840814'
left,12,13,,,'1762983840853'
left,12,11,,,'1762983840891'
left,12,11,,,'1762983840930'
left,12,13,,,'1762983840969'
left,12,14,,,'1762983841008'
left,12,14,,,'1762983841047'
left,12,13,,,'1762983841086'
left,12,11,,,'1762983841163'
left,12,13,,,'1762983841202'
left,12,14,,,'1762983841242'
left,12,13,,,'1762983841280'
left,12,11,,,'1762983841319'
left,12,11,,,'1762983841357'
left,12,13,,,'1762983841396'
left,12,14,,,'1762983841435'
left,12,14,,,'1762983841474'
left,12,13,,,'1762983841516'
left,12,14,,,'1762983841668'
left,12,14,,,'1762983841707'
left,12,13,,,'1762983841746'
left,12,13,,,'1762983841785'
left,12,13,,,'1762983841863'
left,12,14,,,'1762983841901'
left,12,14,,,'1762983841940'
left,12,13,,,'1762983841979'
left,12,11,,,'1762983842018'
left,12,14,,,'1762983842135'
left,12,14,,,'1762983842173'
left,12,13,,,'1762983842212'
left,12,11,,,'1762983842252'
left,12,11,,,'1762983842290'
left,12,13,,,'1762983842329'
left,12,14,,,'1762983842367'
left,12,13,,,'1762983842406'
left,12,11,,,'1762983842445'
left,12,11,,,'1762983842484'
left,12,14,,,'1762983842601'
left,12,13,,,'1762983842639'
left,12,11,,,'1762983842678'
left,12,11,,,'1762983842717'
left,12,13,,,'1762983842756'
left,12,14,,,'1762983842795'
left,12,14,,,'1762983842834'
left,12,13,,,'1762983842873'
left,12,13,,,'1762983842911'
left,12,13,,,'1762983842950'
left,12,14,,,'1762983842989'
left,12,14,,,'1762983843028'
left,12,11,,,'1762983843144'
left,12,11,,,'1762983843183'
left,12,13,,,'1762983843222'
left,12,14,,,'1762983843262'
left,12,14,,,'1762983843300'
left,12,13,,,'1762983843339'
left,12,13,,,'1762983843377'
left,12,13,,,'1762983843416'
left,12,14,,,'1762983843455'
left,12,14,,,'1762983843494'
left,12,11,,,'1762983843611'
left,12,14,,,'1762983843727'
left,12,13,,,'1762983843766'
left,12,11,,,'1762983843805'
left,12,11,,,'1762983843844'
left,12,13,,,'1762983843883'
left,12,14,,,'1762983843921'
left,12,13,,,'1762983843960'
left,12,14,,,'1762983844115'
left,12,14,,,'1762983844155'
left,12,13,,,'1762983844193'
left,12,11,,,'1762983844271'
left,12,13,,,'1762983844310'
left,12,14,,,'1762983844387'
left,12,14,,,'1762983844426'
left,12,13,,,'1762983844465'
left,12,13,,,'1762983844504'
